,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,Prediction
207,16814,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,10000plus,Pvt Ltd,5,Between,0.0,1.0
208,19249,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50to99,Pvt Ltd,1,Less,0.0,0.0
209,9475,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000to4999,Pvt Ltd,5,More,0.0,0.0
210,4865,city_114,0.926,Male,No relevent experience,Part time course,Phd,STEM,21,50to99,Pvt Ltd,5,More,0.0,0.0
211,20881,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1000to4999,Pvt Ltd,1,Less,0.0,0.0
212,21563,city_21,0.624,Other,Has relevent experience,no_enrollment,Masters,STEM,3,50to99,Pvt Ltd,1,More,0.0,0.0
213,26002,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,2,50to99,Pvt Ltd,0,Between,1.0,1.0
214,8528,city_160,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,21,50to99,Public Sector,5,Less,0.0,1.0
215,6141,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,100to500,Pvt Ltd,2,Between,0.0,0.0
216,27667,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,50to99,Pvt Ltd,0,Less,0.0,1.0
217,2821,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100to500,Pvt Ltd,2,More,0.0,0.0
218,21216,city_173,0.878,Other,No relevent experience,no_enrollment,Graduate,STEM,5,50to99,Pvt Ltd,1,More,0.0,0.0
219,25495,city_142,0.727,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,100to500,Funded Startup,5,Between,0.0,0.0
220,20791,city_16,0.91,Other,No relevent experience,Full time course,Graduate,STEM,2,50to99,Pvt Ltd,2,Less,1.0,0.0
221,28015,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,500to999,Pvt Ltd,2,Less,0.0,0.0
222,10685,city_73,0.754,Other,Has relevent experience,Full time course,High School,STEM,9,50to99,Pvt Ltd,5,Between,0.0,0.0
223,405,city_165,0.903,Male,Has relevent experience,no_enrollment,Masters,STEM,19,100to500,Pvt Ltd,4,More,0.0,0.0
224,13891,city_71,0.884,Female,No relevent experience,no_enrollment,Phd,STEM,3,1000to4999,Public Sector,1,Between,0.0,0.0
225,33050,city_165,0.903,Other,Has relevent experience,no_enrollment,Graduate,STEM,17,10000plus,Pvt Ltd,2,More,0.0,0.0
226,399,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50to99,Pvt Ltd,1,Less,0.0,0.0
227,8202,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,7,50to99,Pvt Ltd,5,Between,1.0,0.0
228,8751,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100to500,Public Sector,1,More,0.0,0.0
229,20744,city_103,0.92,Male,No relevent experience,Full time course,High School,STEM,3,10000plus,Pvt Ltd,1,Between,0.0,1.0
230,25380,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13,100to500,Pvt Ltd,5,Between,0.0,0.0
231,24617,city_102,0.804,Male,Has relevent experience,Full time course,High School,STEM,9,50to99,Pvt Ltd,1,Between,0.0,0.0
232,12509,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,21,50to99,Pvt Ltd,5,Between,0.0,0.0
233,25473,city_26,0.698,Male,No relevent experience,Full time course,High School,STEM,8,50to99,Pvt Ltd,0,Between,0.0,0.0
234,13083,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50to99,Pvt Ltd,5,Between,0.0,0.0
235,12454,city_21,0.624,Other,Has relevent experience,Full time course,Masters,STEM,4,50to99,NGO,2,Less,0.0,1.0
236,3500,city_103,0.92,Other,No relevent experience,Part time course,High School,STEM,6,50to99,Funded Startup,1,Between,0.0,0.0
237,15922,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50to99,Pvt Ltd,3,More,0.0,0.0
238,6685,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50to99,Pvt Ltd,5,Between,0.0,0.0
239,28838,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,1000to4999,NGO,5,Between,0.0,1.0
240,24082,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10to49,Pvt Ltd,1,More,1.0,0.0
241,24846,city_21,0.624,Other,No relevent experience,Full time course,Graduate,STEM,7,50to99,Pvt Ltd,0,More,1.0,1.0
242,1020,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,500to999,Pvt Ltd,1,Less,0.0,0.0
243,6189,city_36,0.893,Other,No relevent experience,no_enrollment,Graduate,Business Degree,2,50to99,Pvt Ltd,1,Less,0.0,0.0
244,16994,city_46,0.762,Other,Has relevent experience,Part time course,High School,STEM,3,10to49,Pvt Ltd,1,Less,0.0,0.0
245,13135,city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50to99,Pvt Ltd,1,More,0.0,0.0
246,14578,city_64,0.6659999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,9,10to49,Pvt Ltd,1,Between,1.0,0.0
247,20732,city_64,0.6659999999999999,Other,No relevent experience,no_enrollment,Graduate,STEM,21,50to99,Pvt Ltd,5,More,1.0,0.0
248,16537,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000plus,Pvt Ltd,5,Less,0.0,0.0
249,17358,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10to49,Early Stage Startup,1,Between,0.0,0.0
250,21933,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50to99,Pvt Ltd,1,More,0.0,0.0
251,7342,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50to99,Pvt Ltd,3,Between,0.0,0.0
252,5630,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,50to99,Pvt Ltd,0,Between,0.0,0.0
253,24152,city_83,0.923,Male,No relevent experience,no_enrollment,Masters,STEM,3,10000plus,Pvt Ltd,0,Between,0.0,0.0
254,17762,city_103,0.92,Other,No relevent experience,no_enrollment,High School,STEM,5,50to99,Pvt Ltd,1,More,1.0,0.0
255,4310,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,14,1000to4999,Pvt Ltd,3,More,0.0,0.0
256,5142,city_16,0.91,Other,No relevent experience,no_enrollment,Primary School,STEM,5,50to99,Pvt Ltd,0,More,0.0,1.0
257,22319,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,0,50to99,Pvt Ltd,1,More,1.0,1.0
258,30912,city_83,0.923,Male,No relevent experience,no_enrollment,Primary School,STEM,1,50to99,Pvt Ltd,0,Less,0.0,0.0
259,20976,city_160,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,5,1000to4999,Public Sector,2,Between,0.0,1.0
260,13150,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,21,100to500,Pvt Ltd,2,Between,0.0,0.0
261,12206,city_114,0.926,Male,No relevent experience,no_enrollment,High School,STEM,10,100to500,Pvt Ltd,5,More,0.0,1.0
262,9407,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,STEM,7,50to99,Pvt Ltd,5,Less,0.0,0.0
263,13152,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50to99,Funded Startup,1,Between,0.0,1.0
264,1069,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,5,10000plus,Pvt Ltd,2,Between,0.0,1.0
265,25418,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,6,50to99,Pvt Ltd,1,Less,0.0,0.0
266,22689,city_98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50to99,Funded Startup,4,More,0.0,1.0
267,5104,city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50to99,Pvt Ltd,1,Between,1.0,0.0
268,13994,city_12,0.64,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50to99,Pvt Ltd,0,Between,1.0,0.0
269,27064,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100to500,Funded Startup,2,Between,0.0,0.0
270,14598,city_37,0.794,Other,No relevent experience,no_enrollment,Graduate,STEM,9,5000to9999,Pvt Ltd,1,Less,0.0,0.0
271,9571,city_173,0.878,Male,No relevent experience,Part time course,Graduate,STEM,10,10to49,Early Stage Startup,1,Between,0.0,0.0
272,30854,city_43,0.516,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,less than10,Early Stage Startup,1,More,0.0,0.0
273,25290,city_173,0.878,Other,Has relevent experience,no_enrollment,High School,STEM,0,100to500,Pvt Ltd,1,Between,0.0,0.0
274,29640,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50to99,Pvt Ltd,1,More,0.0,0.0
275,17519,city_142,0.727,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10to49,Pvt Ltd,2,Less,0.0,0.0
276,12111,city_73,0.754,Other,Has relevent experience,no_enrollment,Graduate,STEM,15,50to99,Pvt Ltd,2,More,0.0,0.0
277,6085,city_104,0.924,Male,No relevent experience,Full time course,Graduate,STEM,2,50to99,Pvt Ltd,1,Between,1.0,0.0
278,27277,city_103,0.92,Other,No relevent experience,no_enrollment,Graduate,STEM,2,1000to4999,Pvt Ltd,1,More,0.0,0.0
279,31692,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,21,10000plus,Pvt Ltd,1,Between,0.0,0.0
280,6052,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,less than10,Pvt Ltd,5,More,0.0,0.0
281,18161,city_145,0.555,Other,No relevent experience,Full time course,Graduate,STEM,4,50to99,Pvt Ltd,1,Less,0.0,0.0
282,12934,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,19,500to999,Pvt Ltd,2,Between,0.0,0.0
283,30400,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000plus,Pvt Ltd,1,Between,0.0,0.0
284,26419,city_67,0.855,Female,Has relevent experience,Full time course,Graduate,STEM,6,1000to4999,Pvt Ltd,2,Between,0.0,0.0
285,4188,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,20,100to500,Pvt Ltd,5,Less,0.0,0.0
286,12117,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10to49,Pvt Ltd,1,Less,0.0,0.0
287,28847,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50to99,Pvt Ltd,0,More,0.0,0.0
288,30472,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,4,1000to4999,Pvt Ltd,1,More,1.0,0.0
289,32534,city_102,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,9,5000to9999,Pvt Ltd,1,Between,0.0,0.0
290,22395,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3,50to99,Public Sector,1,Less,1.0,0.0
291,4876,city_67,0.855,Female,Has relevent experience,no_enrollment,Masters,STEM,10,50to99,Pvt Ltd,1,More,0.0,0.0
292,25182,city_61,0.913,Other,No relevent experience,no_enrollment,High School,STEM,2,100to500,Pvt Ltd,0,Between,0.0,0.0
293,26135,city_103,0.92,Male,No relevent experience,Full time course,High School,STEM,3,50to99,Pvt Ltd,1,Less,1.0,0.0
294,7517,city_103,0.92,Other,No relevent experience,no_enrollment,High School,STEM,4,50to99,Pvt Ltd,1,Between,1.0,0.0
295,2793,city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,10to49,Pvt Ltd,5,Less,0.0,0.0
296,25174,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50to99,Pvt Ltd,1,Less,0.0,0.0
297,5593,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,21,50to99,Pvt Ltd,1,Between,0.0,1.0
298,14003,city_102,0.804,Female,Has relevent experience,Part time course,Graduate,STEM,2,50to99,Pvt Ltd,1,Less,1.0,0.0
299,33057,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50to99,Pvt Ltd,5,Between,1.0,0.0
300,30484,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,21,50to99,Pvt Ltd,5,Between,0.0,0.0
301,14688,city_116,0.743,Male,No relevent experience,Full time course,Masters,STEM,11,50to99,Pvt Ltd,5,Less,0.0,0.0
302,25459,city_114,0.926,Male,No relevent experience,no_enrollment,Primary School,STEM,3,50to99,Pvt Ltd,0,Between,0.0,0.0
303,23657,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,STEM,4,50to99,Pvt Ltd,0,More,0.0,0.0
304,20322,city_102,0.804,Male,Has relevent experience,no_enrollment,Phd,STEM,21,100to500,Pvt Ltd,5,Less,0.0,0.0
305,22194,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,10to49,Funded Startup,1,Less,0.0,0.0
306,31401,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,18,10000plus,Pvt Ltd,2,Less,0.0,0.0
307,14914,city_102,0.804,Other,Has relevent experience,no_enrollment,Masters,STEM,16,100to500,Pvt Ltd,4,Less,0.0,0.0
308,20376,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50to99,Pvt Ltd,5,Between,1.0,0.0
309,27530,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,18,500to999,Pvt Ltd,5,Between,0.0,0.0
310,24701,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,15,10000plus,Pvt Ltd,5,Between,0.0,0.0
311,6790,city_90,0.698,Male,Has relevent experience,Full time course,Masters,STEM,15,50to99,Pvt Ltd,1,Between,0.0,0.0
312,10102,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,10000plus,Pvt Ltd,0,Less,0.0,1.0
313,10338,city_157,0.769,Male,Has relevent experience,Part time course,Masters,STEM,11,50to99,Pvt Ltd,1,More,0.0,0.0
314,15701,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,less than10,Pvt Ltd,1,Less,0.0,0.0
315,21218,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3,10000plus,Pvt Ltd,2,Less,0.0,1.0
316,1586,city_75,0.939,Other,Has relevent experience,no_enrollment,High School,STEM,6,50to99,Pvt Ltd,1,Less,0.0,0.0
317,9189,city_23,0.899,Other,Has relevent experience,no_enrollment,High School,STEM,6,50to99,Pvt Ltd,1,Less,0.0,1.0
318,13788,city_93,0.865,Other,No relevent experience,no_enrollment,Graduate,STEM,3,50to99,Pvt Ltd,0,Less,0.0,0.0
319,10752,city_67,0.855,Female,Has relevent experience,no_enrollment,Masters,STEM,9,100to500,Pvt Ltd,2,More,1.0,1.0
320,28406,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,No Major,14,50to99,Pvt Ltd,1,Less,0.0,0.0
321,26320,city_94,0.698,Other,Has relevent experience,Part time course,High School,STEM,9,50to99,Pvt Ltd,4,Between,0.0,1.0
322,17460,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,10000plus,Pvt Ltd,1,More,0.0,0.0
323,18657,city_102,0.804,Other,No relevent experience,no_enrollment,Graduate,STEM,3,50to99,Pvt Ltd,0,Between,1.0,0.0
324,9384,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,21,500to999,Pvt Ltd,5,Less,0.0,0.0
325,4269,city_67,0.855,Female,Has relevent experience,no_enrollment,Graduate,STEM,14,50to99,Pvt Ltd,2,Between,0.0,0.0
326,14935,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,STEM,11,500to999,Pvt Ltd,1,More,0.0,0.0
327,28033,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,3,50to99,Early Stage Startup,1,Less,0.0,0.0
328,1568,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50to99,Pvt Ltd,4,More,0.0,0.0
329,15465,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,STEM,2,50to99,Public Sector,1,Less,0.0,0.0
330,24729,city_104,0.924,Other,Has relevent experience,no_enrollment,Graduate,STEM,9,10to49,Pvt Ltd,1,Between,0.0,0.0
331,29440,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,less than10,Pvt Ltd,2,Less,1.0,0.0
332,32652,city_65,0.802,Male,Has relevent experience,Full time course,Masters,STEM,5,100to500,Pvt Ltd,4,Less,0.0,0.0
333,28556,city_149,0.6890000000000001,Other,No relevent experience,no_enrollment,Primary School,STEM,2,50to99,Pvt Ltd,2,More,0.0,0.0
334,12875,city_152,0.698,Male,No relevent experience,Full time course,Masters,STEM,3,50to99,NGO,2,Between,1.0,0.0
335,21078,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50to99,Pvt Ltd,1,More,0.0,0.0
336,30331,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,14,5000to9999,Pvt Ltd,5,Less,0.0,0.0
337,5899,city_150,0.698,Male,No relevent experience,no_enrollment,Primary School,STEM,3,50to99,Pvt Ltd,0,Between,0.0,1.0
338,22787,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50to99,Pvt Ltd,1,More,0.0,0.0
339,27435,city_36,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,15,50to99,Pvt Ltd,4,Less,0.0,0.0
340,2855,city_16,0.91,Male,No relevent experience,no_enrollment,Masters,STEM,5,10000plus,Pvt Ltd,0,Between,0.0,0.0
341,27866,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,50to99,Funded Startup,1,Between,0.0,0.0
342,7328,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,50to99,Pvt Ltd,5,More,1.0,0.0
343,24807,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50to99,Pvt Ltd,1,Between,0.0,0.0
344,27113,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50to99,Pvt Ltd,5,More,1.0,0.0
345,6008,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,STEM,21,100to500,Pvt Ltd,5,Between,0.0,0.0
346,760,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,Humanities,16,50to99,Pvt Ltd,2,More,0.0,0.0
347,2990,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,21,1000to4999,Pvt Ltd,3,More,1.0,0.0
348,28229,city_40,0.7759999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,18,100to500,Funded Startup,5,Between,0.0,0.0
349,4162,city_102,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,9,5000to9999,Pvt Ltd,2,More,0.0,1.0
350,27326,city_114,0.926,Male,Has relevent experience,Full time course,High School,STEM,7,50to99,Pvt Ltd,1,More,0.0,0.0
351,2194,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10to49,Funded Startup,1,Between,0.0,1.0
352,21564,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,9,50to99,Pvt Ltd,2,More,1.0,0.0
353,17432,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,13,50to99,Pvt Ltd,5,More,0.0,0.0
354,13952,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,50to99,Pvt Ltd,5,More,1.0,0.0
355,1988,city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,100to500,Pvt Ltd,5,Between,0.0,0.0
356,23691,city_21,0.624,Other,No relevent experience,Full time course,Masters,STEM,4,50to99,Pvt Ltd,0,More,1.0,0.0
357,10481,city_102,0.804,Other,No relevent experience,Full time course,Graduate,Business Degree,0,50to99,Pvt Ltd,0,Less,0.0,0.0
358,8540,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,1000to4999,Public Sector,5,Between,0.0,0.0
359,8806,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,0,50to99,Pvt Ltd,0,More,1.0,0.0
360,15468,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100to500,Pvt Ltd,2,Less,0.0,0.0
361,32747,city_160,0.92,Other,Has relevent experience,Full time course,Graduate,No Major,14,50to99,Pvt Ltd,1,Between,0.0,0.0
362,1297,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,5000to9999,Pvt Ltd,4,Less,0.0,0.0
363,4075,city_100,0.887,Male,No relevent experience,Full time course,Graduate,STEM,4,50to99,Pvt Ltd,1,Between,1.0,0.0
364,12772,city_136,0.897,Other,Has relevent experience,no_enrollment,Masters,STEM,14,50to99,Pvt Ltd,5,More,0.0,0.0
365,22517,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,3,1000to4999,Public Sector,1,Less,0.0,0.0
366,26388,city_136,0.897,Male,No relevent experience,Full time course,Masters,STEM,5,50to99,Pvt Ltd,4,Less,1.0,0.0
367,30676,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,21,100to500,Pvt Ltd,5,Between,0.0,0.0
368,18376,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50to99,Pvt Ltd,1,Less,0.0,0.0
369,10970,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,18,50to99,Pvt Ltd,5,Less,0.0,0.0
370,29961,city_75,0.939,Male,Has relevent experience,no_enrollment,Phd,STEM,21,50to99,Pvt Ltd,2,Less,0.0,1.0
371,5136,city_104,0.924,Male,Has relevent experience,no_enrollment,Phd,Humanities,21,50to99,Pvt Ltd,1,Between,0.0,0.0
372,20369,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,7,10000plus,Pvt Ltd,1,Between,0.0,0.0
373,23505,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100to500,Pvt Ltd,5,Less,0.0,0.0
374,11751,city_138,0.836,Male,No relevent experience,no_enrollment,Graduate,STEM,6,less than10,Pvt Ltd,0,Between,0.0,0.0
375,32699,city_103,0.92,Other,Has relevent experience,no_enrollment,High School,STEM,18,10000plus,Pvt Ltd,1,Between,0.0,1.0
